ID,SystemCodeNumber,Capacity,Lat_x,Long_x,Occupancy,Vehicle,Traffic,QueueLength,IsSpecialDay,Date,Time,Timestamp,Occ_rate,Demand_rate_min,nearest_system
6956,BHMNCPNST01,485,26.14004753,91.73097233,277,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,57.113402061855666,0.0,BHMNCPHST01
13517,Others-CCCPS202,2937,26.14749053,91.72799688,584,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,19.88423561457269,0.0,Others-CCCPS135a
6957,BHMNCPNST01,485,26.14004753,91.73097233,277,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,57.113402061855666,0.0,BHMNCPHST01
17452,Shopping,1920,26.15050395,91.73353109,559,bike,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,29.114583333333332,0.0,BHMEURBRD01
17453,Shopping,1920,26.15050395,91.73353109,559,car,average,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,29.114583333333332,0.0,BHMEURBRD01
14828,Others-CCCPS8,1322,26.14754886,91.72799519,376,bike,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,28.44175491679274,0.0,Others-CCCPS119a
14829,Others-CCCPS8,1322,26.14754886,91.72799519,376,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,28.44175491679274,0.0,Others-CCCPS119a
16141,Others-CCCPS98,3103,26.14749998,91.72797778,725,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,23.364485981308412,0.0,Others-CCCPS135a
16140,Others-CCCPS98,3103,26.14749998,91.72797778,725,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,23.364485981308412,0.0,Others-CCCPS135a
4333,BHMMBMMBX01,687,20.0000347,78.00000286,348,truck,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,50.65502183406113,0.0,BHMNCPHST01
4332,BHMMBMMBX01,687,20.0000347,78.00000286,348,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,50.65502183406113,0.0,BHMNCPHST01
5645,BHMNCPHST01,1200,26.14001386,91.73099967,216,truck,low,1,0,2016-10-28,08:16:00,2016-10-28 08:16:00,18.0,0.0,BHMNCPNST01
5644,BHMNCPHST01,1200,26.14001386,91.73099967,216,bike,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,18.0,0.0,BHMNCPNST01
13516,Others-CCCPS202,2937,26.14749053,91.72799688,584,bike,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,19.88423561457269,0.0,Others-CCCPS135a
3020,BHMEURBRD01,470,26.14901995,91.7395035,150,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,31.914893617021278,0.0,Shopping
10892,Others-CCCPS119a,2803,26.14754061,91.72797041,185,truck,average,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,6.600071352122725,0.0,Others-CCCPS8
8268,Broad Street,690,26.13795775,91.74099445,222,bike,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,32.17391304347826,0.0,BHMBCCTHL01
1708,BHMBCCTHL01,387,26.14449459,91.73620513,85,bike,low,1,0,2016-10-28,08:16:00,2016-10-28 08:16:00,21.963824289405682,0.0,BHMBCCMKT01
9580,Others-CCCPS105a,2009,26.14747299,91.72804914,724,truck,low,3,0,2016-10-28,08:16:00,2016-10-28 08:16:00,36.037829766052766,0.0,Others-CCCPS202
10893,Others-CCCPS119a,2803,26.14754061,91.72797041,185,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,6.600071352122725,0.0,Others-CCCPS8
12204,Others-CCCPS135a,3883,26.14749943,91.72800489,1166,car,low,3,0,2016-10-28,08:16:00,2016-10-28 08:16:00,30.02832861189802,0.0,Others-CCCPS202
12205,Others-CCCPS135a,3883,26.14749943,91.72800489,1166,car,low,3,0,2016-10-28,08:16:00,2016-10-28 08:16:00,30.02832861189802,0.0,Others-CCCPS202
1709,BHMBCCTHL01,387,26.14449459,91.73620513,85,car,low,1,0,2016-10-28,08:16:00,2016-10-28 08:16:00,21.963824289405682,0.0,BHMBCCMKT01
9581,Others-CCCPS105a,2009,26.14747299,91.72804914,724,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,36.037829766052766,0.0,Others-CCCPS202
8269,Broad Street,690,26.13795775,91.74099445,222,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,32.17391304347826,0.0,BHMBCCTHL01
3021,BHMEURBRD01,470,26.14901995,91.7395035,150,cycle,low,1,0,2016-10-28,08:16:00,2016-10-28 08:16:00,31.914893617021278,0.0,Shopping
396,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,1,0,2016-10-28,08:16:00,2016-10-28 08:16:00,9.878682842287695,0.0,BHMBCCTHL01
397,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,0,2016-10-28,08:16:00,2016-10-28 08:16:00,9.878682842287695,0.0,BHMBCCTHL01
10894,Others-CCCPS119a,2803,26.14754061,91.72797041,301,car,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,10.738494470210489,2.9,Others-CCCPS8
6958,BHMNCPNST01,485,26.14004753,91.73097233,292,bike,low,3,0,2016-10-28,08:56:00,2016-10-28 08:56:00,60.20618556701031,0.375,BHMNCPHST01
3022,BHMEURBRD01,470,26.14901995,91.7395035,237,car,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,50.42553191489362,2.175,Shopping
17454,Shopping,1920,26.15050395,91.73353109,723,bike,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,37.65625,4.1,BHMEURBRD01
4334,BHMMBMMBX01,687,20.0000347,78.00000286,397,car,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,57.78748180494906,1.225,BHMNCPHST01
9582,Others-CCCPS105a,2009,26.14747299,91.72804914,821,bike,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,40.866102538576406,2.425,Others-CCCPS202
16142,Others-CCCPS98,3103,26.14749998,91.72797778,878,cycle,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,28.295198195294873,3.825,Others-CCCPS135a
5646,BHMNCPHST01,1200,26.14001386,91.73099967,317,car,average,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,26.416666666666664,2.525,BHMNCPNST01
398,BHMBCCMKT01,577,26.14453614,91.73617216,69,car,low,1,0,2016-10-28,08:56:00,2016-10-28 08:56:00,11.95840554592721,0.3,BHMBCCTHL01
14830,Others-CCCPS8,1322,26.14754886,91.72799519,424,car,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,32.07261724659607,1.2,Others-CCCPS119a
1710,BHMBCCTHL01,387,26.14449459,91.73620513,112,car,low,2,0,2016-10-28,08:56:00,2016-10-28 08:56:00,28.940568475452196,0.675,BHMBCCMKT01
12206,Others-CCCPS135a,3883,26.14749943,91.72800489,1603,car,low,3,0,2016-10-28,08:56:00,2016-10-28 08:56:00,41.28251352047386,10.925,Others-CCCPS202
13518,Others-CCCPS202,2937,26.14749053,91.72799688,774,bike,low,3,0,2016-10-28,08:56:00,2016-10-28 08:56:00,26.353421859039837,4.75,Others-CCCPS135a
8270,Broad Street,690,26.13795775,91.74099445,370,car,low,1,0,2016-10-28,08:56:00,2016-10-28 08:56:00,53.62318840579711,3.7,BHMBCCTHL01
3023,BHMEURBRD01,470,26.14901995,91.7395035,274,car,low,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,58.29787234042553,1.121212121212121,Shopping
14831,Others-CCCPS8,1322,26.14754886,91.72799519,488,car,low,2,0,2016-10-28,09:29:00,2016-10-28 09:29:00,36.91376701966717,1.9393939393939394,Others-CCCPS119a
5647,BHMNCPHST01,1200,26.14001386,91.73099967,393,car,low,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,32.75,2.303030303030303,BHMNCPNST01
9583,Others-CCCPS105a,2009,26.14747299,91.72804914,913,bike,average,4,0,2016-10-28,09:29:00,2016-10-28 09:29:00,45.44549527127925,2.787878787878788,Others-CCCPS202
17455,Shopping,1920,26.15050395,91.73353109,835,truck,low,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,43.48958333333333,3.393939393939394,BHMEURBRD01
4335,BHMMBMMBX01,687,20.0000347,78.00000286,425,bike,low,2,0,2016-10-28,09:29:00,2016-10-28 09:29:00,61.863173216885,0.8484848484848485,BHMNCPHST01
399,BHMBCCMKT01,577,26.14453614,91.73617216,99,bike,low,2,0,2016-10-28,09:29:00,2016-10-28 09:29:00,17.157712305025996,0.9090909090909091,BHMBCCTHL01
1711,BHMBCCTHL01,387,26.14449459,91.73620513,152,cycle,average,2,0,2016-10-28,09:29:00,2016-10-28 09:29:00,39.276485788113696,1.2121212121212122,BHMBCCMKT01
8271,Broad Street,690,26.13795775,91.74099445,419,car,low,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,60.72463768115942,1.4848484848484849,BHMBCCTHL01
10895,Others-CCCPS119a,2803,26.14754061,91.72797041,451,car,low,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,16.08990367463432,4.545454545454546,Others-CCCPS8
6959,BHMNCPNST01,485,26.14004753,91.73097233,311,car,low,2,0,2016-10-28,09:29:00,2016-10-28 09:29:00,64.12371134020619,0.5757575757575758,BHMNCPHST01
13519,Others-CCCPS202,2937,26.14749053,91.72799688,878,car,average,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,29.894450119169218,3.1515151515151514,Others-CCCPS135a
16143,Others-CCCPS98,3103,26.14749998,91.72797778,1035,bike,low,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,33.35481791814373,4.757575757575758,Others-CCCPS135a
12207,Others-CCCPS135a,3883,26.14749943,91.72800489,1860,cycle,low,3,0,2016-10-28,09:29:00,2016-10-28 09:29:00,47.901107391192376,7.787878787878788,Others-CCCPS202
12208,Others-CCCPS135a,3883,26.14749943,91.72800489,2043,car,low,4,0,2016-10-28,10:02:00,2016-10-28 10:02:00,52.61395827968066,5.545454545454546,Others-CCCPS202
13520,Others-CCCPS202,2937,26.14749053,91.72799688,966,cycle,low,4,0,2016-10-28,10:02:00,2016-10-28 10:02:00,32.89070480081716,2.6666666666666665,Others-CCCPS135a
5648,BHMNCPHST01,1200,26.14001386,91.73099967,461,car,low,4,0,2016-10-28,10:02:00,2016-10-28 10:02:00,38.416666666666664,2.0606060606060606,BHMNCPNST01
4336,BHMMBMMBX01,687,20.0000347,78.00000286,458,cycle,low,3,0,2016-10-28,10:02:00,2016-10-28 10:02:00,66.66666666666666,1.0,BHMNCPHST01
1712,BHMBCCTHL01,387,26.14449459,91.73620513,170,car,low,2,0,2016-10-28,10:02:00,2016-10-28 10:02:00,43.927648578811365,0.5454545454545454,BHMBCCMKT01
3024,BHMEURBRD01,470,26.14901995,91.7395035,319,car,low,2,0,2016-10-28,10:02:00,2016-10-28 10:02:00,67.87234042553192,1.3636363636363635,Shopping
16144,Others-CCCPS98,3103,26.14749998,91.72797778,1353,truck,low,4,0,2016-10-28,10:02:00,2016-10-28 10:02:00,43.602964872703836,9.636363636363637,Others-CCCPS135a
9584,Others-CCCPS105a,2009,26.14747299,91.72804914,991,car,average,5,0,2016-10-28,10:02:00,2016-10-28 10:02:00,49.32802389248383,2.3636363636363638,Others-CCCPS202
10896,Others-CCCPS119a,2803,26.14754061,91.72797041,737,car,low,3,0,2016-10-28,10:02:00,2016-10-28 10:02:00,26.293257224402428,8.666666666666666,Others-CCCPS8
8272,Broad Street,690,26.13795775,91.74099445,477,car,low,3,0,2016-10-28,10:02:00,2016-10-28 10:02:00,69.1304347826087,1.7575757575757576,BHMBCCTHL01
17456,Shopping,1920,26.15050395,91.73353109,931,bike,low,3,0,2016-10-28,10:02:00,2016-10-28 10:02:00,48.489583333333336,2.909090909090909,BHMEURBRD01
6960,BHMNCPNST01,485,26.14004753,91.73097233,328,cycle,low,3,0,2016-10-28,10:02:00,2016-10-28 10:02:00,67.62886597938144,0.5151515151515151,BHMNCPHST01
14832,Others-CCCPS8,1322,26.14754886,91.72799519,533,bike,low,3,0,2016-10-28,10:02:00,2016-10-28 10:02:00,40.31770045385779,1.3636363636363635,Others-CCCPS119a
400,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,2,0,2016-10-28,10:02:00,2016-10-28 10:02:00,23.39688041594454,1.0909090909090908,BHMBCCTHL01
10897,Others-CCCPS119a,2803,26.14754061,91.72797041,836,bike,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,29.825187299322153,3.6666666666666665,Others-CCCPS8
13521,Others-CCCPS202,2937,26.14749053,91.72799688,1015,car,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,34.55907388491658,1.8148148148148149,Others-CCCPS135a
8273,Broad Street,690,26.13795775,91.74099445,500,car,average,4,0,2016-10-28,10:29:00,2016-10-28 10:29:00,72.46376811594203,0.8518518518518519,BHMBCCTHL01
1713,BHMBCCTHL01,387,26.14449459,91.73620513,189,car,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,48.837209302325576,0.7037037037037037,BHMBCCMKT01
16145,Others-CCCPS98,3103,26.14749998,91.72797778,1467,truck,average,5,0,2016-10-28,10:29:00,2016-10-28 10:29:00,47.276828875281986,4.222222222222222,Others-CCCPS135a
17457,Shopping,1920,26.15050395,91.73353109,981,car,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,51.09375000000001,1.8518518518518519,BHMEURBRD01
5649,BHMNCPHST01,1200,26.14001386,91.73099967,498,car,low,4,0,2016-10-28,10:29:00,2016-10-28 10:29:00,41.5,1.3703703703703705,BHMNCPNST01
4337,BHMMBMMBX01,687,20.0000347,78.00000286,491,cycle,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,71.47016011644833,1.2222222222222223,BHMNCPHST01
3025,BHMEURBRD01,470,26.14901995,91.7395035,339,bike,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,72.12765957446808,0.7407407407407407,Shopping
9585,Others-CCCPS105a,2009,26.14747299,91.72804914,1050,car,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,52.264808362369344,2.185185185185185,Others-CCCPS202
6961,BHMNCPNST01,485,26.14004753,91.73097233,329,car,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,67.83505154639175,0.037037037037037035,BHMNCPHST01
14833,Others-CCCPS8,1322,26.14754886,91.72799519,559,car,low,4,0,2016-10-28,10:29:00,2016-10-28 10:29:00,42.28441754916793,0.9629629629629629,Others-CCCPS119a
12209,Others-CCCPS135a,3883,26.14749943,91.72800489,2131,car,low,4,0,2016-10-28,10:29:00,2016-10-28 10:29:00,54.88024723152202,3.259259259259259,Others-CCCPS202
401,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,2016-10-28,10:29:00,2016-10-28 10:29:00,29.636048526863085,1.3333333333333333,BHMBCCTHL01
9586,Others-CCCPS105a,2009,26.14747299,91.72804914,1114,cycle,average,5,0,2016-10-28,10:56:00,2016-10-28 10:56:00,55.450472872075665,2.3703703703703702,Others-CCCPS202
1714,BHMBCCTHL01,387,26.14449459,91.73620513,232,truck,average,3,0,2016-10-28,10:56:00,2016-10-28 10:56:00,59.9483204134367,1.5925925925925926,BHMBCCMKT01
5650,BHMNCPHST01,1200,26.14001386,91.73099967,525,bike,average,4,0,2016-10-28,10:56:00,2016-10-28 10:56:00,43.75,1.0,BHMNCPNST01
12210,Others-CCCPS135a,3883,26.14749943,91.72800489,2213,truck,average,5,0,2016-10-28,10:56:00,2016-10-28 10:56:00,56.99201648210147,3.037037037037037,Others-CCCPS202
10898,Others-CCCPS119a,2803,26.14754061,91.72797041,915,bike,average,4,0,2016-10-28,10:56:00,2016-10-28 10:56:00,32.643596146985374,2.925925925925926,Others-CCCPS8
4338,BHMMBMMBX01,687,20.0000347,78.00000286,503,car,average,3,0,2016-10-28,10:56:00,2016-10-28 10:56:00,73.21688500727802,0.4444444444444444,BHMNCPHST01
14834,Others-CCCPS8,1322,26.14754886,91.72799519,611,car,average,4,0,2016-10-28,10:56:00,2016-10-28 10:56:00,46.2178517397882,1.9259259259259258,Others-CCCPS119a
8274,Broad Street,690,26.13795775,91.74099445,527,car,average,4,0,2016-10-28,10:56:00,2016-10-28 10:56:00,76.37681159420289,1.0,BHMBCCTHL01
16146,Others-CCCPS98,3103,26.14749998,91.72797778,1514,car,average,5,0,2016-10-28,10:56:00,2016-10-28 10:56:00,48.79149210441508,1.7407407407407407,Others-CCCPS135a
17458,Shopping,1920,26.15050395,91.73353109,1014,truck,average,5,0,2016-10-28,10:56:00,2016-10-28 10:56:00,52.81249999999999,1.2222222222222223,BHMEURBRD01
13522,Others-CCCPS202,2937,26.14749053,91.72799688,1087,car,average,5,0,2016-10-28,10:56:00,2016-10-28 10:56:00,37.01055498808308,2.6666666666666665,Others-CCCPS135a
3026,BHMEURBRD01,470,26.14901995,91.7395035,363,bike,average,4,0,2016-10-28,10:56:00,2016-10-28 10:56:00,77.23404255319149,0.8888888888888888,Shopping
402,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,average,4,0,2016-10-28,10:56:00,2016-10-28 10:56:00,33.96880415944541,0.9259259259259259,BHMBCCTHL01
6962,BHMNCPNST01,485,26.14004753,91.73097233,328,car,high,6,0,2016-10-28,10:56:00,2016-10-28 10:56:00,67.62886597938144,-0.037037037037037035,BHMNCPHST01
17459,Shopping,1920,26.15050395,91.73353109,1031,car,average,6,0,2016-10-28,11:29:00,2016-10-28 11:29:00,53.697916666666664,0.5151515151515151,BHMEURBRD01
14835,Others-CCCPS8,1322,26.14754886,91.72799519,653,bike,average,5,0,2016-10-28,11:29:00,2016-10-28 11:29:00,49.39485627836611,1.2727272727272727,Others-CCCPS119a
12211,Others-CCCPS135a,3883,26.14749943,91.72800489,2235,car,average,7,0,2016-10-28,11:29:00,2016-10-28 11:29:00,57.558588720061806,0.6666666666666666,Others-CCCPS202
8275,Broad Street,690,26.13795775,91.74099445,540,cycle,average,5,0,2016-10-28,11:29:00,2016-10-28 11:29:00,78.26086956521739,0.3939393939393939,BHMBCCTHL01
13523,Others-CCCPS202,2937,26.14749053,91.72799688,1131,car,average,6,0,2016-10-28,11:29:00,2016-10-28 11:29:00,38.50868232890704,1.3333333333333333,Others-CCCPS135a
403,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,average,5,0,2016-10-28,11:29:00,2016-10-28 11:29:00,39.86135181975737,1.0303030303030303,BHMBCCTHL01
10899,Others-CCCPS119a,2803,26.14754061,91.72797041,976,car,average,6,0,2016-10-28,11:29:00,2016-10-28 11:29:00,34.81983589011773,1.8484848484848484,Others-CCCPS8
16147,Others-CCCPS98,3103,26.14749998,91.72797778,1566,bike,average,7,0,2016-10-28,11:29:00,2016-10-28 11:29:00,50.467289719626166,1.5757575757575757,Others-CCCPS135a
4339,BHMMBMMBX01,687,20.0000347,78.00000286,525,car,average,5,0,2016-10-28,11:29:00,2016-10-28 11:29:00,76.41921397379913,0.6666666666666666,BHMNCPHST01
6963,BHMNCPNST01,485,26.14004753,91.73097233,327,truck,high,7,0,2016-10-28,11:29:00,2016-10-28 11:29:00,67.42268041237114,-0.030303030303030304,BHMNCPHST01
9587,Others-CCCPS105a,2009,26.14747299,91.72804914,1178,car,high,9,0,2016-10-28,11:29:00,2016-10-28 11:29:00,58.636137381781985,1.9393939393939394,Others-CCCPS202
3027,BHMEURBRD01,470,26.14901995,91.7395035,372,truck,average,5,0,2016-10-28,11:29:00,2016-10-28 11:29:00,79.14893617021276,0.2727272727272727,Shopping
5651,BHMNCPHST01,1200,26.14001386,91.73099967,539,car,high,8,0,2016-10-28,11:29:00,2016-10-28 11:29:00,44.916666666666664,0.42424242424242425,BHMNCPNST01
1715,BHMBCCTHL01,387,26.14449459,91.73620513,262,bike,average,5,0,2016-10-28,11:29:00,2016-10-28 11:29:00,67.70025839793283,0.9090909090909091,BHMBCCMKT01
1716,BHMBCCTHL01,387,26.14449459,91.73620513,281,cycle,high,8,0,2016-10-28,12:02:00,2016-10-28 12:02:00,72.60981912144703,0.5757575757575758,BHMBCCMKT01
13524,Others-CCCPS202,2937,26.14749053,91.72799688,1165,bike,high,9,0,2016-10-28,12:02:00,2016-10-28 12:02:00,39.66632618318012,1.0303030303030303,Others-CCCPS135a
16148,Others-CCCPS98,3103,26.14749998,91.72797778,1610,bike,high,10,0,2016-10-28,12:02:00,2016-10-28 12:02:00,51.885272317112474,1.3333333333333333,Others-CCCPS135a
8276,Broad Street,690,26.13795775,91.74099445,562,car,high,9,0,2016-10-28,12:02:00,2016-10-28 12:02:00,81.44927536231884,0.6666666666666666,BHMBCCTHL01
9588,Others-CCCPS105a,2009,26.14747299,91.72804914,1220,car,high,9,0,2016-10-28,12:02:00,2016-10-28 12:02:00,60.72672971627675,1.2727272727272727,Others-CCCPS202
6964,BHMNCPNST01,485,26.14004753,91.73097233,322,car,average,5,0,2016-10-28,12:02:00,2016-10-28 12:02:00,66.39175257731958,-0.15151515151515152,BHMNCPHST01
3028,BHMEURBRD01,470,26.14901995,91.7395035,392,car,average,5,0,2016-10-28,12:02:00,2016-10-28 12:02:00,83.40425531914893,0.6060606060606061,Shopping
12212,Others-CCCPS135a,3883,26.14749943,91.72800489,2280,cycle,high,10,0,2016-10-28,12:02:00,2016-10-28 12:02:00,58.71748647952614,1.3636363636363635,Others-CCCPS202
4340,BHMMBMMBX01,687,20.0000347,78.00000286,537,bike,high,9,0,2016-10-28,12:02:00,2016-10-28 12:02:00,78.16593886462883,0.36363636363636365,BHMNCPHST01
5652,BHMNCPHST01,1200,26.14001386,91.73099967,557,car,high,8,0,2016-10-28,12:02:00,2016-10-28 12:02:00,46.416666666666664,0.5454545454545454,BHMNCPNST01
404,BHMBCCMKT01,577,26.14453614,91.73617216,262,bike,average,5,0,2016-10-28,12:02:00,2016-10-28 12:02:00,45.407279029462735,0.9696969696969697,BHMBCCTHL01
14836,Others-CCCPS8,1322,26.14754886,91.72799519,683,car,high,9,0,2016-10-28,12:02:00,2016-10-28 12:02:00,51.6641452344932,0.9090909090909091,Others-CCCPS119a
10900,Others-CCCPS119a,2803,26.14754061,91.72797041,1032,car,high,9,0,2016-10-28,12:02:00,2016-10-28 12:02:00,36.81769532643596,1.696969696969697,Others-CCCPS8
17460,Shopping,1920,26.15050395,91.73353109,1052,car,high,9,0,2016-10-28,12:02:00,2016-10-28 12:02:00,54.79166666666667,0.6363636363636364,BHMEURBRD01
13525,Others-CCCPS202,2937,26.14749053,91.72799688,1189,car,high,10,0,2016-10-28,12:29:00,2016-10-28 12:29:00,40.483486550902285,0.8888888888888888,Others-CCCPS135a
1717,BHMBCCTHL01,387,26.14449459,91.73620513,289,truck,high,8,0,2016-10-28,12:29:00,2016-10-28 12:29:00,74.67700258397933,0.2962962962962963,BHMBCCMKT01
6965,BHMNCPNST01,485,26.14004753,91.73097233,330,car,high,8,0,2016-10-28,12:29:00,2016-10-28 12:29:00,68.04123711340206,0.2962962962962963,BHMNCPHST01
10901,Others-CCCPS119a,2803,26.14754061,91.72797041,1082,car,high,9,0,2016-10-28,12:29:00,2016-10-28 12:29:00,38.60149839457724,1.8518518518518519,Others-CCCPS8
5653,BHMNCPHST01,1200,26.14001386,91.73099967,574,bike,high,9,0,2016-10-28,12:29:00,2016-10-28 12:29:00,47.833333333333336,0.6296296296296297,BHMNCPNST01
4341,BHMMBMMBX01,687,20.0000347,78.00000286,556,bike,high,8,0,2016-10-28,12:29:00,2016-10-28 12:29:00,80.9315866084425,0.7037037037037037,BHMNCPHST01
16149,Others-CCCPS98,3103,26.14749998,91.72797778,1679,car,high,9,0,2016-10-28,12:29:00,2016-10-28 12:29:00,54.10892684498872,2.5555555555555554,Others-CCCPS135a
9589,Others-CCCPS105a,2009,26.14747299,91.72804914,1271,bike,high,10,0,2016-10-28,12:29:00,2016-10-28 12:29:00,63.26530612244898,1.8888888888888888,Others-CCCPS202
8277,Broad Street,690,26.13795775,91.74099445,572,cycle,high,9,0,2016-10-28,12:29:00,2016-10-28 12:29:00,82.89855072463767,0.37037037037037035,BHMBCCTHL01
3029,BHMEURBRD01,470,26.14901995,91.7395035,399,car,high,8,0,2016-10-28,12:29:00,2016-10-28 12:29:00,84.8936170212766,0.25925925925925924,Shopping
14837,Others-CCCPS8,1322,26.14754886,91.72799519,715,car,high,9,0,2016-10-28,12:29:00,2016-10-28 12:29:00,54.08472012102874,1.1851851851851851,Others-CCCPS119a
405,BHMBCCMKT01,577,26.14453614,91.73617216,269,car,high,8,0,2016-10-28,12:29:00,2016-10-28 12:29:00,46.62045060658579,0.25925925925925924,BHMBCCTHL01
17461,Shopping,1920,26.15050395,91.73353109,1070,car,high,9,0,2016-10-28,12:29:00,2016-10-28 12:29:00,55.729166666666664,0.6666666666666666,BHMEURBRD01
12213,Others-CCCPS135a,3883,26.14749943,91.72800489,2299,car,high,11,0,2016-10-28,12:29:00,2016-10-28 12:29:00,59.20679886685553,0.7037037037037037,Others-CCCPS202
13526,Others-CCCPS202,2937,26.14749053,91.72799688,1235,car,high,8,0,2016-10-28,13:02:00,2016-10-28 13:02:00,42.04971058903643,1.393939393939394,Others-CCCPS135a
